seed,pass,contract,trump,pred_ev,actual_gp,p
102829,0,parti,hearts,1.2664,2.0000,0.8166
102831,0,ulti,leaves,2.3723,-8.0000,0.8644
102832,0,betli,,1.5117,-5.0000,0.6512
102833,0,ulti,leaves,1.5759,4.0000,0.7980
102834,0,ulti,hearts,7.4866,8.0000,0.9786
102836,0,ulti,hearts,6.7116,8.0000,0.9463
102835,0,betli,,2.7769,-5.0000,0.7777
102840,1,,,0.0000,0.0000,0.0000
102839,0,ulti,bells,2.7585,-8.0000,0.8965
102843,1,,,0.0000,0.0000,0.0000
102842,0,betli,,4.6766,-5.0000,0.9677
102841,0,ulti,leaves,3.8338,4.0000,0.9862
102844,0,ulti,acorns,3.9153,4.0000,0.9929
102846,0,ulti,bells,2.8944,4.0000,0.9079
102847,0,ulti,leaves,2.5321,4.0000,0.8777
102848,0,ulti,hearts,5.2359,8.0000,0.8848
102838,0,parti,acorns,0.6469,1.0000,0.8234
102849,0,ulti,hearts,7.2674,8.0000,0.9695
102852,1,,,0.0000,0.0000,0.0000
102837,0,parti,acorns,0.9863,1.0000,0.9932
102851,0,parti,hearts,0.0707,-2.0000,0.5177
102845,0,parti,acorns,0.2220,1.0000,0.6110
102858,1,,,0.0000,0.0000,0.0000
102853,0,ulti,acorns,3.9861,4.0000,0.9988
102855,0,ulti,acorns,1.7644,4.0000,0.8137
102857,1,,,0.0000,0.0000,0.0000
102859,0,ulti,hearts,2.9528,-16.0000,0.7897
102860,1,,,0.0000,0.0000,0.0000
102856,0,parti,hearts,1.0835,2.0000,0.7709
102864,1,,,0.0000,0.0000,0.0000
102861,0,ulti,hearts,4.1268,-16.0000,0.8386
102863,0,ulti,leaves,2.1685,-8.0000,0.8474
102854,0,parti,acorns,0.0971,-1.0000,0.5486
102862,0,parti,acorns,0.0328,-1.0000,0.5164
102867,0,ulti,leaves,2.5554,-8.0000,0.8796
102865,0,ulti,leaves,3.9885,4.0000,0.9990
102871,0,ulti,hearts,2.8978,8.0000,0.7874
102870,0,ulti,leaves,2.7301,-8.0000,0.8942
102869,0,ulti,hearts,7.9292,8.0000,0.9970
102866,0,ulti,hearts,7.5327,8.0000,0.9805
102873,1,,,0.0000,0.0000,0.0000
102872,0,betli,,2.1425,-5.0000,0.7143
102874,1,,,0.0000,0.0000,0.0000
102850,0,parti,bells,0.8426,1.0000,0.9213
102877,1,,,0.0000,0.0000,0.0000
102876,0,parti,acorns,0.9348,-1.0000,0.9674
102868,0,parti,leaves,0.6065,1.0000,0.8033
102878,0,betli,,1.8896,-5.0000,0.6890
102882,1,,,0.0000,0.0000,0.0000
102875,0,parti,bells,0.4400,1.0000,0.7200
102883,1,,,0.0000,0.0000,0.0000
102887,1,,,0.0000,0.0000,0.0000
102884,0,ulti,leaves,0.9751,4.0000,0.7479
102888,1,,,0.0000,0.0000,0.0000
102885,0,betli,,3.8622,-5.0000,0.8862
102881,0,parti,leaves,0.2695,1.0000,0.6348
102879,0,ulti,bells,3.7509,4.0000,0.9792
102890,1,,,0.0000,0.0000,0.0000
102891,1,,,0.0000,0.0000,0.0000
102892,1,,,0.0000,0.0000,0.0000
102880,0,parti,acorns,0.3082,1.0000,0.6541
102886,0,ulti,leaves,3.7254,4.0000,0.9771
102889,0,ulti,leaves,3.9884,4.0000,0.9990
102893,1,,,0.0000,0.0000,0.0000
102896,1,,,0.0000,0.0000,0.0000
102895,0,ulti,acorns,0.1242,-8.0000,0.6770
102894,0,parti,hearts,1.2737,-2.0000,0.8184
102897,0,ulti,acorns,1.5611,-8.0000,0.7968
102899,0,ulti,leaves,3.6192,-8.0000,0.9683
102903,1,,,0.0000,0.0000,0.0000
102904,1,,,0.0000,0.0000,0.0000
102902,0,ulti,leaves,2.7334,4.0000,0.8945
102898,0,ulti,acorns,3.6196,-8.0000,0.9683
102901,0,ulti,acorns,3.3560,4.0000,0.9463
102905,0,ulti,bells,1.7758,4.0000,0.8147
102909,1,,,0.0000,0.0000,0.0000
102908,1,,,0.0000,0.0000,0.0000
102907,0,parti,leaves,0.0249,-1.0000,0.5124
102900,0,parti,hearts,1.1628,2.0000,0.7907
102906,0,ulti,acorns,3.6267,4.0000,0.9689
102911,0,ulti,hearts,3.7487,-16.0000,0.8229
102912,0,ulti,leaves,3.9702,4.0000,0.9975
102914,0,parti,hearts,1.7283,2.0000,0.9321
102913,0,ulti,leaves,3.7928,4.0000,0.9827
102915,0,ulti,hearts,7.5434,8.0000,0.9810
102917,0,ulti,acorns,3.2697,-8.0000,0.9391
102919,1,,,0.0000,0.0000,0.0000
102910,0,ulti,hearts,7.9990,8.0000,1.0000
102916,0,parti,hearts,1.9970,2.0000,0.9992
102920,0,ulti,hearts,4.8242,-16.0000,0.8677
102921,0,ulti,acorns,1.5458,4.0000,0.7955
102918,0,ulti,acorns,3.4787,-8.0000,0.9566
102924,0,ulti,hearts,5.9874,-16.0000,0.9161
102925,0,ulti,leaves,2.9411,4.0000,0.9118
102928,1,,,0.0000,0.0000,0.0000
102926,0,parti,hearts,1.4402,2.0000,0.8601
102923,0,parti,bells,0.4412,1.0000,0.7206
102927,0,ulti,bells,2.5185,4.0000,0.8765
102929,0,ulti,hearts,2.1634,8.0000,0.7568
102922,0,parti,acorns,0.9400,1.0000,0.9700
102935,1,,,0.0000,0.0000,0.0000
102930,0,parti,leaves,0.6327,1.0000,0.8163
102937,0,ulti,hearts,6.8040,8.0000,0.9502
102933,0,ulti,hearts,4.5880,-16.0000,0.8578
102934,0,ulti,acorns,2.1627,-8.0000,0.8469
102931,0,ulti,hearts,7.9565,8.0000,0.9982
102939,1,,,0.0000,0.0000,0.0000
102932,0,ulti,acorns,3.8917,4.0000,0.9910
102938,0,ulti,hearts,7.5893,-16.0000,0.9829
102940,1,,,0.0000,0.0000,0.0000
102936,0,ulti,leaves,3.8265,4.0000,0.9855
102942,0,ulti,hearts,1.8281,-16.0000,0.7428
102941,0,ulti,acorns,2.0175,-8.0000,0.8348
102946,0,betli,,0.5050,-5.0000,0.5505
102944,0,parti,acorns,0.3110,-1.0000,0.6555
102952,1,,,0.0000,0.0000,0.0000
102951,0,ulti,hearts,2.0982,8.0000,0.7541
102948,0,ulti,acorns,3.9774,4.0000,0.9981
102950,0,parti,hearts,0.8464,-2.0000,0.7116
102949,0,ulti,hearts,7.2195,-16.0000,0.9675
102953,0,ulti,leaves,0.3613,-8.0000,0.6968
102945,0,parti,hearts,1.5310,2.0000,0.8828
102957,1,,,0.0000,0.0000,0.0000
102954,0,ulti,acorns,2.9542,4.0000,0.9129
102958,1,,,0.0000,0.0000,0.0000
102956,0,ulti,leaves,3.6784,4.0000,0.9732
102960,0,ulti,bells,0.1304,-8.0000,0.6775
102961,1,,,0.0000,0.0000,0.0000
102963,1,,,0.0000,0.0000,0.0000
102962,0,parti,hearts,1.9987,2.0000,0.9997
102955,0,ulti,bells,3.6853,4.0000,0.9738
102943,0,ulti,hearts,7.9713,8.0000,0.9988
102968,1,,,0.0000,0.0000,0.0000
102966,0,betli,,4.8240,-5.0000,0.9824
102965,0,ulti,hearts,4.8373,8.0000,0.8682
102969,1,,,0.0000,0.0000,0.0000
102959,0,parti,leaves,0.9877,1.0000,0.9939
102967,0,parti,leaves,0.5174,-1.0000,0.7587
102964,0,ulti,acorns,3.8004,4.0000,0.9834
102971,0,parti,hearts,1.2750,2.0000,0.8188
102974,0,ulti,leaves,3.7135,-8.0000,0.9761
102973,0,parti,leaves,0.2429,-1.0000,0.6214
102970,0,ulti,bells,3.9987,4.0000,0.9999
102975,0,parti,hearts,1.3400,2.0000,0.8350
102972,0,ulti,bells,3.8080,4.0000,0.9840
102947,0,ulti,leaves,3.9988,4.0000,0.9999
102978,1,,,0.0000,0.0000,0.0000
102977,1,,,0.0000,0.0000,0.0000
102976,0,ulti,bells,3.9121,4.0000,0.9927
102981,0,ulti,hearts,2.5694,-16.0000,0.7737
102980,0,ulti,hearts,6.8901,8.0000,0.9538
102982,0,ulti,hearts,6.4233,8.0000,0.9343
102985,1,,,0.0000,0.0000,0.0000
102988,1,,,0.0000,0.0000,0.0000
102979,0,ulti,hearts,7.9983,8.0000,0.9999
102984,0,ulti,bells,3.9850,4.0000,0.9987
102986,0,parti,acorns,0.3860,-1.0000,0.6930
102983,0,ulti,bells,3.8127,-8.0000,0.9844
102987,0,ulti,leaves,1.5725,-8.0000,0.7977
102989,0,ulti,bells,3.7132,-8.0000,0.9761
102991,1,,,0.0000,0.0000,0.0000
102995,1,,,0.0000,0.0000,0.0000
102998,1,,,0.0000,0.0000,0.0000
102992,0,parti,acorns,0.9992,1.0000,0.9996
102996,0,parti,acorns,0.3709,-1.0000,0.6855
102994,0,parti,leaves,0.9994,-1.0000,0.9997
102993,0,ulti,hearts,7.7088,8.0000,0.9879
102999,0,ulti,acorns,3.9590,4.0000,0.9966
102997,0,parti,leaves,0.6885,1.0000,0.8443
102990,0,ulti,hearts,7.9828,8.0000,0.9993
