seed,pass,contract,trump,pred_ev,actual_gp,p
102161,1,,,0.0000,0.0000,0.0000
102154,0,ulti,hearts,7.4714,8.0000,0.9780
102160,0,parti,hearts,1.2818,2.0000,0.8205
102162,0,parti,hearts,1.5365,-2.0000,0.8841
102164,0,ulti,hearts,7.2809,8.0000,0.9700
102165,0,parti,acorns,0.8486,1.0000,0.9243
102167,1,,,0.0000,0.0000,0.0000
102168,1,,,0.0000,0.0000,0.0000
102163,0,ulti,hearts,7.9998,8.0000,1.0000
102138,0,parti,hearts,1.9913,2.0000,0.9978
102171,1,,,0.0000,0.0000,0.0000
102169,0,ulti,acorns,3.7839,4.0000,0.9820
102107,0,ulti,hearts,7.9231,8.0000,0.9968
102173,0,parti,hearts,0.5672,-2.0000,0.6418
102175,0,ulti,hearts,7.0018,8.0000,0.9584
102172,0,ulti,acorns,3.9454,4.0000,0.9955
102177,1,,,0.0000,0.0000,0.0000
102170,0,ulti,hearts,7.9081,8.0000,0.9962
102179,1,,,0.0000,0.0000,0.0000
102180,1,,,0.0000,0.0000,0.0000
102181,1,,,0.0000,0.0000,0.0000
102178,0,ulti,leaves,1.8066,-8.0000,0.8172
102176,0,ulti,leaves,3.3672,4.0000,0.9473
102182,0,ulti,hearts,6.7607,8.0000,0.9484
102174,0,ulti,acorns,3.9620,4.0000,0.9968
102186,1,,,0.0000,0.0000,0.0000
102183,0,ulti,acorns,2.7204,-8.0000,0.8934
102187,0,parti,hearts,1.9246,2.0000,0.9811
102185,0,parti,leaves,0.9995,1.0000,0.9997
102184,0,parti,hearts,1.9998,2.0000,0.9999
102188,0,parti,hearts,1.6610,-2.0000,0.9152
102134,0,ulti,leaves,3.8667,4.0000,0.9889
102193,1,,,0.0000,0.0000,0.0000
102194,1,,,0.0000,0.0000,0.0000
102189,0,ulti,hearts,7.9356,8.0000,0.9973
102190,0,ulti,acorns,3.9752,4.0000,0.9979
102192,0,ulti,bells,3.7884,4.0000,0.9824
102191,0,parti,hearts,1.1998,2.0000,0.7999
102199,1,,,0.0000,0.0000,0.0000
102200,1,,,0.0000,0.0000,0.0000
102201,1,,,0.0000,0.0000,0.0000
102196,0,ulti,acorns,3.9561,4.0000,0.9963
102202,0,ulti,acorns,3.0079,4.0000,0.9173
102195,0,ulti,hearts,6.0692,8.0000,0.9196
102204,1,,,0.0000,0.0000,0.0000
102198,0,ulti,acorns,2.7762,4.0000,0.8980
102207,1,,,0.0000,0.0000,0.0000
102208,1,,,0.0000,0.0000,0.0000
102197,0,ulti,acorns,3.7875,4.0000,0.9823
102203,0,parti,hearts,1.8825,-2.0000,0.9706
102211,1,,,0.0000,0.0000,0.0000
102206,0,parti,hearts,1.9673,2.0000,0.9918
102213,1,,,0.0000,0.0000,0.0000
102214,1,,,0.0000,0.0000,0.0000
102212,0,ulti,acorns,3.2061,4.0000,0.9338
102216,1,,,0.0000,0.0000,0.0000
102217,1,,,0.0000,0.0000,0.0000
102209,0,parti,leaves,0.6224,1.0000,0.8112
102219,1,,,0.0000,0.0000,0.0000
102218,0,ulti,acorns,1.9134,-8.0000,0.8261
102221,0,ulti,bells,3.5768,-8.0000,0.9647
102222,1,,,0.0000,0.0000,0.0000
102215,0,parti,hearts,1.9449,-2.0000,0.9862
102166,0,ulti,bells,3.9784,4.0000,0.9982
102223,0,ulti,bells,3.9900,4.0000,0.9992
102220,0,ulti,acorns,3.9589,4.0000,0.9966
102225,0,parti,hearts,1.9957,2.0000,0.9989
102153,0,ulti,acorns,3.9914,4.0000,0.9993
102149,0,parti,hearts,1.9002,2.0000,0.9751
102227,0,ulti,leaves,3.9479,4.0000,0.9957
102230,0,ulti,acorns,3.1655,-8.0000,0.9305
102224,0,ulti,bells,3.8831,4.0000,0.9903
102232,0,ulti,hearts,7.9869,8.0000,0.9995
102205,0,parti,leaves,0.9760,-1.0000,0.9880
102229,0,ulti,leaves,3.3396,4.0000,0.9450
102231,0,ulti,leaves,3.9464,4.0000,0.9955
102236,1,,,0.0000,0.0000,0.0000
102228,0,ulti,acorns,3.2160,4.0000,0.9347
102235,0,ulti,acorns,2.2141,-8.0000,0.8512
102239,0,ulti,acorns,3.3814,4.0000,0.9485
102241,1,,,0.0000,0.0000,0.0000
102237,0,ulti,hearts,6.6559,-16.0000,0.9440
102233,0,parti,hearts,1.9986,2.0000,0.9996
102244,0,betli,,4.6561,-5.0000,0.9656
102245,1,,,0.0000,0.0000,0.0000
102242,0,parti,hearts,0.6263,-2.0000,0.6566
102246,0,ulti,bells,2.4421,-8.0000,0.8702
102248,1,,,0.0000,0.0000,0.0000
102249,1,,,0.0000,0.0000,0.0000
102247,0,ulti,acorns,3.6720,4.0000,0.9727
102251,1,,,0.0000,0.0000,0.0000
102250,0,ulti,acorns,3.7864,4.0000,0.9822
102252,0,ulti,hearts,5.3386,8.0000,0.8891
102243,0,parti,hearts,1.7003,-2.0000,0.9251
102255,1,,,0.0000,0.0000,0.0000
102253,0,parti,hearts,1.4805,-2.0000,0.8701
102254,0,ulti,hearts,2.6503,8.0000,0.7771
102258,1,,,0.0000,0.0000,0.0000
102259,1,,,0.0000,0.0000,0.0000
102260,1,,,0.0000,0.0000,0.0000
102261,1,,,0.0000,0.0000,0.0000
102262,1,,,0.0000,0.0000,0.0000
102238,0,ulti,leaves,3.9713,4.0000,0.9976
102257,0,parti,hearts,1.7801,-2.0000,0.9450
102256,0,parti,hearts,1.9395,-2.0000,0.9849
102264,0,ulti,acorns,3.1810,-8.0000,0.9317
102265,0,ulti,leaves,3.6515,4.0000,0.9710
102263,0,ulti,acorns,3.0543,4.0000,0.9212
102269,1,,,0.0000,0.0000,0.0000
102267,0,parti,bells,0.6369,-1.0000,0.8185
102268,0,parti,hearts,1.9998,2.0000,0.9999
102272,1,,,0.0000,0.0000,0.0000
102271,0,ulti,acorns,3.9988,4.0000,0.9999
102266,0,ulti,acorns,3.6668,-8.0000,0.9722
102270,0,ulti,acorns,3.3343,4.0000,0.9445
102276,1,,,0.0000,0.0000,0.0000
102274,0,ulti,acorns,3.7399,4.0000,0.9783
102275,0,ulti,acorns,3.9679,4.0000,0.9973
102273,0,parti,leaves,0.5340,-1.0000,0.7670
102277,0,parti,hearts,1.9857,2.0000,0.9964
102280,0,parti,leaves,0.6098,1.0000,0.8049
102282,1,,,0.0000,0.0000,0.0000
102240,0,ulti,bells,3.7632,4.0000,0.9803
102279,0,ulti,leaves,3.6902,4.0000,0.9742
102285,1,,,0.0000,0.0000,0.0000
102286,0,ulti,leaves,3.3897,4.0000,0.9491
102284,0,ulti,leaves,1.8199,4.0000,0.8183
102288,1,,,0.0000,0.0000,0.0000
102289,1,,,0.0000,0.0000,0.0000
102278,0,ulti,acorns,3.9738,4.0000,0.9978
102281,0,parti,hearts,1.5266,2.0000,0.8817
102283,0,ulti,leaves,3.0802,4.0000,0.9233
102291,0,ulti,leaves,3.8298,4.0000,0.9858
102292,0,ulti,hearts,7.2730,8.0000,0.9697
102294,0,ulti,hearts,2.4715,8.0000,0.7696
102296,1,,,0.0000,0.0000,0.0000
102290,0,ulti,acorns,3.3407,4.0000,0.9451
102295,0,ulti,hearts,4.2558,8.0000,0.8440
102293,0,ulti,bells,3.2598,4.0000,0.9383
102297,0,ulti,leaves,3.9970,4.0000,0.9998
102226,0,ulti,leaves,3.9003,4.0000,0.9917
102302,1,,,0.0000,0.0000,0.0000
102303,1,,,0.0000,0.0000,0.0000
102300,0,ulti,leaves,1.6571,-8.0000,0.8048
102299,0,ulti,hearts,7.8827,8.0000,0.9951
102287,0,ulti,acorns,3.7480,4.0000,0.9790
102304,0,parti,acorns,0.8842,1.0000,0.9421
102210,0,parti,hearts,1.9770,2.0000,0.9943
102309,1,,,0.0000,0.0000,0.0000
102310,1,,,0.0000,0.0000,0.0000
102306,0,ulti,hearts,7.2644,8.0000,0.9693
102305,0,ulti,leaves,3.2745,4.0000,0.9395
102311,0,ulti,leaves,1.8988,4.0000,0.8249
102314,0,ulti,leaves,2.9671,-8.0000,0.9139
102315,1,,,0.0000,0.0000,0.0000
102316,1,,,0.0000,0.0000,0.0000
102313,0,parti,hearts,1.7178,-2.0000,0.9294
102308,0,parti,leaves,0.6494,1.0000,0.8247
102234,0,ulti,leaves,3.9997,4.0000,1.0000
102312,0,ulti,hearts,6.9766,8.0000,0.9574
102321,1,,,0.0000,0.0000,0.0000
102322,1,,,0.0000,0.0000,0.0000
102307,0,parti,bells,0.9790,1.0000,0.9895
102298,0,ulti,leaves,3.9994,4.0000,1.0000
102325,1,,,0.0000,0.0000,0.0000
102320,0,parti,hearts,1.4373,2.0000,0.8593
102326,0,ulti,bells,1.8314,-8.0000,0.8193
102327,0,ulti,bells,1.8185,4.0000,0.8182
102324,0,parti,hearts,1.9655,2.0000,0.9914
102323,0,ulti,hearts,7.8644,8.0000,0.9943
102330,1,,,0.0000,0.0000,0.0000
102317,0,parti,hearts,1.9881,2.0000,0.9970
102329,0,ulti,bells,2.8452,4.0000,0.9038
102334,0,ulti,leaves,2.6163,-8.0000,0.8847
102333,0,ulti,leaves,3.3925,-8.0000,0.9494
102336,1,,,0.0000,0.0000,0.0000
102337,1,,,0.0000,0.0000,0.0000
102332,0,ulti,acorns,3.7514,4.0000,0.9793
102338,1,,,0.0000,0.0000,0.0000
102340,1,,,0.0000,0.0000,0.0000
102341,1,,,0.0000,0.0000,0.0000
102335,0,ulti,hearts,3.9134,8.0000,0.8297
102328,0,ulti,acorns,3.4420,4.0000,0.9535
102339,0,ulti,hearts,5.5056,8.0000,0.8961
102331,0,parti,acorns,0.5773,1.0000,0.7886
102301,0,ulti,acorns,3.9038,4.0000,0.9920
102347,1,,,0.0000,0.0000,0.0000
102346,0,ulti,bells,2.1895,4.0000,0.8491
102318,0,parti,acorns,0.5819,1.0000,0.7910
102350,1,,,0.0000,0.0000,0.0000
102348,0,ulti,bells,3.2948,4.0000,0.9412
102344,0,ulti,hearts,7.7557,8.0000,0.9898
102353,1,,,0.0000,0.0000,0.0000
102354,1,,,0.0000,0.0000,0.0000
102351,0,ulti,hearts,5.3313,8.0000,0.8888
102349,0,ulti,acorns,2.9069,4.0000,0.9089
102355,0,ulti,bells,2.2842,-8.0000,0.8570
102345,0,parti,bells,0.7822,1.0000,0.8911
102357,0,ulti,hearts,6.3233,8.0000,0.9301
102358,0,ulti,bells,3.2565,4.0000,0.9380
102319,0,ulti,hearts,7.9242,8.0000,0.9968
102352,0,ulti,leaves,3.9422,4.0000,0.9952
102363,1,,,0.0000,0.0000,0.0000
102356,0,ulti,hearts,7.3592,-16.0000,0.9733
102365,1,,,0.0000,0.0000,0.0000
102366,1,,,0.0000,0.0000,0.0000
102360,0,ulti,hearts,6.8830,8.0000,0.9535
102343,0,ulti,bells,3.9906,4.0000,0.9992
102342,0,ulti,hearts,7.8176,8.0000,0.9924
102361,0,parti,hearts,0.8945,-2.0000,0.7236
102362,0,ulti,hearts,7.3715,8.0000,0.9738
102372,0,ulti,leaves,3.0250,-8.0000,0.9187
102373,1,,,0.0000,0.0000,0.0000
102364,0,parti,hearts,1.4301,-2.0000,0.8575
102367,0,ulti,leaves,3.0239,4.0000,0.9187
102359,0,ulti,hearts,7.7720,8.0000,0.9905
102374,0,ulti,bells,2.4438,4.0000,0.8703
102378,1,,,0.0000,0.0000,0.0000
102376,0,ulti,hearts,3.2289,8.0000,0.8012
102377,0,ulti,acorns,2.5056,-8.0000,0.8755
102379,0,ulti,bells,2.9215,-8.0000,0.9101
102382,1,,,0.0000,0.0000,0.0000
102383,1,,,0.0000,0.0000,0.0000
102369,0,parti,leaves,0.7991,1.0000,0.8995
102381,0,ulti,leaves,2.2973,-8.0000,0.8581
102370,0,ulti,bells,3.9555,4.0000,0.9963
102385,0,ulti,hearts,5.2776,8.0000,0.8866
102371,0,parti,acorns,0.9715,1.0000,0.9858
102389,1,,,0.0000,0.0000,0.0000
102388,0,ulti,hearts,4.7477,8.0000,0.8645
102390,0,parti,hearts,1.0823,2.0000,0.7706
102392,1,,,0.0000,0.0000,0.0000
102391,0,parti,hearts,1.9991,2.0000,0.9998
102387,0,parti,acorns,0.9963,1.0000,0.9981
102384,0,ulti,hearts,6.7604,8.0000,0.9483
102393,0,ulti,hearts,7.1906,8.0000,0.9663
102368,0,ulti,hearts,7.8217,8.0000,0.9926
102398,1,,,0.0000,0.0000,0.0000
102386,0,ulti,acorns,3.9556,4.0000,0.9963
102400,1,,,0.0000,0.0000,0.0000
102401,1,,,0.0000,0.0000,0.0000
102380,0,ulti,acorns,3.7154,4.0000,0.9763
102396,0,parti,hearts,1.7003,-2.0000,0.9251
102403,0,ulti,hearts,7.9883,8.0000,0.9995
102402,0,ulti,bells,2.7054,4.0000,0.8921
102404,0,ulti,leaves,3.8673,4.0000,0.9889
102407,1,,,0.0000,0.0000,0.0000
102395,0,parti,bells,0.7704,1.0000,0.8852
102409,1,,,0.0000,0.0000,0.0000
102410,1,,,0.0000,0.0000,0.0000
102399,0,ulti,bells,3.8855,4.0000,0.9905
102408,0,ulti,leaves,1.5198,-8.0000,0.7933
102413,1,,,0.0000,0.0000,0.0000
102405,0,parti,acorns,0.9825,1.0000,0.9913
102411,0,ulti,bells,2.9072,-8.0000,0.9089
102412,0,parti,hearts,1.9924,2.0000,0.9981
102417,1,,,0.0000,0.0000,0.0000
102415,0,parti,hearts,1.6778,2.0000,0.9194
102375,0,parti,acorns,0.5708,1.0000,0.7854
102420,1,,,0.0000,0.0000,0.0000
102414,0,ulti,hearts,3.8548,8.0000,0.8273
102422,1,,,0.0000,0.0000,0.0000
102416,0,ulti,hearts,6.9600,8.0000,0.9567
102424,1,,,0.0000,0.0000,0.0000
102418,0,ulti,bells,1.8610,4.0000,0.8217
102397,0,ulti,hearts,6.6440,-16.0000,0.9435
102427,1,,,0.0000,0.0000,0.0000
102419,0,ulti,acorns,3.9924,4.0000,0.9994
102421,0,parti,leaves,0.5061,-1.0000,0.7531
102426,0,ulti,hearts,4.3140,-16.0000,0.8464
102423,0,ulti,leaves,2.8585,-8.0000,0.9049
102406,0,ulti,hearts,7.9186,8.0000,0.9966
102425,0,ulti,hearts,7.8902,8.0000,0.9954
102429,0,ulti,bells,1.8779,-8.0000,0.8232
102435,1,,,0.0000,0.0000,0.0000
102428,0,parti,hearts,0.8788,2.0000,0.7197
102434,0,ulti,bells,3.4038,4.0000,0.9503
102394,0,parti,acorns,0.6639,1.0000,0.8319
102436,0,ulti,leaves,3.4912,4.0000,0.9576
102440,1,,,0.0000,0.0000,0.0000
102437,0,ulti,acorns,3.6014,-8.0000,0.9668
102442,1,,,0.0000,0.0000,0.0000
102431,0,parti,hearts,0.6715,2.0000,0.6679
102438,0,ulti,leaves,2.3212,4.0000,0.8601
102439,0,ulti,acorns,3.9897,4.0000,0.9991
102445,0,ulti,leaves,1.7484,-8.0000,0.8124
102444,0,parti,acorns,0.9689,1.0000,0.9845
102447,0,ulti,bells,3.9182,4.0000,0.9932
102441,0,ulti,leaves,3.7419,4.0000,0.9785
102450,1,,,0.0000,0.0000,0.0000
102451,1,,,0.0000,0.0000,0.0000
102452,1,,,0.0000,0.0000,0.0000
102443,0,ulti,hearts,7.5797,-16.0000,0.9825
102433,0,ulti,bells,3.4346,4.0000,0.9529
102432,0,parti,hearts,1.6001,2.0000,0.9000
102448,0,ulti,acorns,3.2260,-8.0000,0.9355
102455,0,ulti,hearts,7.3497,-16.0000,0.9729
102430,0,parti,bells,0.5761,1.0000,0.7881
102459,1,,,0.0000,0.0000,0.0000
102460,1,,,0.0000,0.0000,0.0000
102461,1,,,0.0000,0.0000,0.0000
102462,1,,,0.0000,0.0000,0.0000
102458,0,ulti,acorns,1.5236,4.0000,0.7936
102464,1,,,0.0000,0.0000,0.0000
102456,0,ulti,leaves,3.4520,4.0000,0.9543
102446,0,parti,leaves,0.6913,-1.0000,0.8457
102467,1,,,0.0000,0.0000,0.0000
102454,0,ulti,leaves,3.6913,4.0000,0.9743
102469,1,,,0.0000,0.0000,0.0000
102470,1,,,0.0000,0.0000,0.0000
102449,0,parti,acorns,0.8171,-1.0000,0.9085
102468,0,parti,bells,0.9851,1.0000,0.9925
102457,0,ulti,bells,3.2335,4.0000,0.9361
102463,0,parti,hearts,1.9587,2.0000,0.9897
102475,1,,,0.0000,0.0000,0.0000
102472,0,ulti,acorns,2.8637,4.0000,0.9053
102473,0,ulti,hearts,4.0267,8.0000,0.8344
102477,0,ulti,bells,2.2710,4.0000,0.8559
102465,0,parti,hearts,0.6999,-2.0000,0.6750
102474,0,ulti,hearts,7.9608,8.0000,0.9984
102479,0,parti,hearts,1.9635,-2.0000,0.9909
102466,0,ulti,leaves,2.1868,4.0000,0.8489
102481,0,betli,,4.5822,5.0000,0.9582
102453,0,ulti,bells,3.9469,4.0000,0.9956
102485,1,,,0.0000,0.0000,0.0000
102483,0,ulti,acorns,1.6031,-8.0000,0.8003
102487,1,,,0.0000,0.0000,0.0000
102482,0,ulti,leaves,3.3900,4.0000,0.9492
102478,0,ulti,hearts,7.7263,8.0000,0.9886
102484,0,ulti,hearts,2.4467,-16.0000,0.7686
102491,0,parti,bells,0.5691,1.0000,0.7845
102492,1,,,0.0000,0.0000,0.0000
102471,0,parti,hearts,1.9782,2.0000,0.9946
102490,0,ulti,bells,3.7776,4.0000,0.9815
102495,1,,,0.0000,0.0000,0.0000
102493,0,ulti,leaves,2.6453,-8.0000,0.8871
102497,1,,,0.0000,0.0000,0.0000
102480,0,parti,hearts,1.7222,2.0000,0.9305
102486,0,ulti,bells,3.5900,4.0000,0.9658
102494,0,ulti,acorns,3.8340,4.0000,0.9862
102496,0,ulti,leaves,3.8802,4.0000,0.9900
102500,0,parti,hearts,1.9988,2.0000,0.9997
102503,1,,,0.0000,0.0000,0.0000
102499,0,parti,hearts,0.6463,-2.0000,0.6616
102502,0,parti,hearts,1.9906,2.0000,0.9977
102476,0,parti,hearts,1.7130,2.0000,0.9282
102504,0,ulti,leaves,3.6687,4.0000,0.9724
102508,1,,,0.0000,0.0000,0.0000
102501,0,ulti,acorns,3.9926,4.0000,0.9994
102509,1,,,0.0000,0.0000,0.0000
102505,0,ulti,acorns,3.7704,-8.0000,0.9809
102511,0,ulti,leaves,3.3161,4.0000,0.9430
102512,0,ulti,leaves,2.9832,4.0000,0.9153
102514,1,,,0.0000,0.0000,0.0000
102498,0,parti,hearts,1.5295,2.0000,0.8824
102516,1,,,0.0000,0.0000,0.0000
102517,1,,,0.0000,0.0000,0.0000
102518,1,,,0.0000,0.0000,0.0000
102513,0,ulti,bells,3.2467,4.0000,0.9372
102510,0,ulti,leaves,3.7355,-8.0000,0.9780
102506,0,ulti,leaves,3.9974,4.0000,0.9998
102507,0,ulti,hearts,7.2593,8.0000,0.9691
102523,1,,,0.0000,0.0000,0.0000
102522,0,ulti,bells,3.1886,4.0000,0.9324
102525,1,,,0.0000,0.0000,0.0000
102519,0,ulti,leaves,3.5751,4.0000,0.9646
102527,1,,,0.0000,0.0000,0.0000
102528,1,,,0.0000,0.0000,0.0000
102521,0,ulti,leaves,3.7346,4.0000,0.9779
102530,1,,,0.0000,0.0000,0.0000
102524,0,parti,bells,0.5801,1.0000,0.7900
102531,0,ulti,hearts,2.1912,8.0000,0.7580
102533,0,ulti,hearts,2.1299,-16.0000,0.7554
102534,1,,,0.0000,0.0000,0.0000
102535,1,,,0.0000,0.0000,0.0000
102529,0,ulti,bells,3.0172,4.0000,0.9181
102536,0,parti,acorns,0.9997,1.0000,0.9998
102537,0,ulti,leaves,2.1758,4.0000,0.8480
102539,1,,,0.0000,0.0000,0.0000
102532,0,parti,hearts,1.9914,2.0000,0.9978
102541,0,ulti,acorns,2.7980,4.0000,0.8998
102489,0,ulti,hearts,7.9684,8.0000,0.9987
102543,0,ulti,hearts,4.7748,8.0000,0.8656
102526,0,ulti,hearts,7.9772,8.0000,0.9990
102540,0,ulti,bells,3.6791,4.0000,0.9733
102545,0,betli,,4.8751,5.0000,0.9875
102547,1,,,0.0000,0.0000,0.0000
102546,0,parti,hearts,1.9993,2.0000,0.9998
102549,0,ulti,acorns,3.0426,4.0000,0.9202
102550,1,,,0.0000,0.0000,0.0000
102538,0,parti,hearts,1.4174,2.0000,0.8543
102552,1,,,0.0000,0.0000,0.0000
102553,1,,,0.0000,0.0000,0.0000
102548,0,ulti,leaves,3.2082,-8.0000,0.9340
102555,1,,,0.0000,0.0000,0.0000
102542,0,ulti,leaves,3.5065,4.0000,0.9589
102554,0,ulti,leaves,2.9082,4.0000,0.9090
102558,1,,,0.0000,0.0000,0.0000
102556,0,ulti,hearts,7.3880,8.0000,0.9745
102520,0,ulti,acorns,3.9908,4.0000,0.9992
102561,1,,,0.0000,0.0000,0.0000
102562,1,,,0.0000,0.0000,0.0000
102559,0,parti,hearts,1.9575,2.0000,0.9894
102544,0,ulti,hearts,5.8175,8.0000,0.9091
102564,0,ulti,hearts,7.2105,8.0000,0.9671
102565,0,ulti,acorns,2.2516,4.0000,0.8543
102557,0,ulti,hearts,7.3344,8.0000,0.9723
102560,0,ulti,hearts,7.5334,8.0000,0.9806
102566,0,ulti,hearts,3.8913,-16.0000,0.8288
102567,0,ulti,bells,2.7669,4.0000,0.8972
102571,1,,,0.0000,0.0000,0.0000
102572,1,,,0.0000,0.0000,0.0000
102568,0,ulti,hearts,6.6824,-16.0000,0.9451
102574,1,,,0.0000,0.0000,0.0000
102570,0,ulti,leaves,2.0412,-8.0000,0.8368
102551,0,ulti,bells,3.9488,4.0000,0.9957
102575,0,ulti,bells,3.7516,4.0000,0.9793
102578,1,,,0.0000,0.0000,0.0000
102576,0,ulti,bells,2.1954,4.0000,0.8496
102580,1,,,0.0000,0.0000,0.0000
102581,1,,,0.0000,0.0000,0.0000
102573,0,ulti,leaves,3.5656,4.0000,0.9638
102583,1,,,0.0000,0.0000,0.0000
102582,0,ulti,bells,1.9478,4.0000,0.8290
102515,0,ulti,bells,3.9931,4.0000,0.9994
102577,0,ulti,bells,2.7946,4.0000,0.8996
102586,0,ulti,hearts,3.1471,8.0000,0.7978
102569,0,ulti,acorns,3.4494,4.0000,0.9541
102585,0,parti,hearts,1.9591,2.0000,0.9898
102587,0,ulti,acorns,2.7638,4.0000,0.8970
102488,0,ulti,bells,3.9663,4.0000,0.9972
102579,0,parti,acorns,0.5733,1.0000,0.7867
102593,1,,,0.0000,0.0000,0.0000
102594,1,,,0.0000,0.0000,0.0000
102595,1,,,0.0000,0.0000,0.0000
102589,0,parti,hearts,1.3077,-2.0000,0.8269
102591,0,ulti,bells,3.9896,4.0000,0.9991
102592,0,parti,leaves,0.9864,1.0000,0.9932
102599,1,,,0.0000,0.0000,0.0000
102600,1,,,0.0000,0.0000,0.0000
102590,0,ulti,leaves,3.4029,4.0000,0.9502
102597,0,ulti,bells,3.0401,4.0000,0.9200
102603,0,parti,hearts,1.9995,2.0000,0.9999
102601,0,ulti,bells,3.2797,4.0000,0.9400
102588,0,parti,bells,0.5738,1.0000,0.7869
102606,1,,,0.0000,0.0000,0.0000
102607,1,,,0.0000,0.0000,0.0000
102608,1,,,0.0000,0.0000,0.0000
102605,0,ulti,acorns,2.6482,-8.0000,0.8874
102610,1,,,0.0000,0.0000,0.0000
102596,0,ulti,bells,3.3104,4.0000,0.9425
102604,0,ulti,leaves,3.6217,4.0000,0.9685
102598,0,ulti,leaves,3.1093,4.0000,0.9258
102614,1,,,0.0000,0.0000,0.0000
102563,0,ulti,acorns,3.9384,4.0000,0.9949
102611,0,ulti,acorns,2.5593,4.0000,0.8799
102616,0,parti,bells,0.9994,1.0000,0.9997
102618,1,,,0.0000,0.0000,0.0000
102619,1,,,0.0000,0.0000,0.0000
102615,0,parti,hearts,1.8867,2.0000,0.9717
102613,0,ulti,leaves,3.6572,4.0000,0.9714
102609,0,parti,hearts,0.5310,-2.0000,0.6327
102623,1,,,0.0000,0.0000,0.0000
102620,0,parti,hearts,1.9948,2.0000,0.9987
102624,0,parti,hearts,1.8597,-2.0000,0.9649
102626,1,,,0.0000,0.0000,0.0000
102602,0,parti,acorns,0.9921,1.0000,0.9960
102617,0,parti,leaves,0.9219,1.0000,0.9609
102584,0,ulti,leaves,3.8467,4.0000,0.9872
102627,0,ulti,leaves,1.8390,-8.0000,0.8199
102631,1,,,0.0000,0.0000,0.0000
102632,0,betli,,4.9113,5.0000,0.9911
102633,1,,,0.0000,0.0000,0.0000
102634,1,,,0.0000,0.0000,0.0000
102625,0,ulti,bells,3.9890,4.0000,0.9991
102636,1,,,0.0000,0.0000,0.0000
102630,0,ulti,hearts,7.4989,8.0000,0.9791
102638,1,,,0.0000,0.0000,0.0000
102622,0,parti,bells,0.9771,1.0000,0.9886
102639,0,ulti,leaves,2.6070,4.0000,0.8839
102641,1,,,0.0000,0.0000,0.0000
102629,0,ulti,bells,3.3063,4.0000,0.9422
102621,0,ulti,leaves,3.9117,4.0000,0.9926
102644,1,,,0.0000,0.0000,0.0000
102637,0,betli,,4.8449,-5.0000,0.9845
102643,0,ulti,acorns,2.5424,4.0000,0.8785
102628,0,parti,hearts,1.5983,2.0000,0.8996
102648,1,,,0.0000,0.0000,0.0000
102649,1,,,0.0000,0.0000,0.0000
102650,1,,,0.0000,0.0000,0.0000
102645,0,parti,bells,0.9998,1.0000,0.9999
102652,1,,,0.0000,0.0000,0.0000
102635,0,parti,leaves,0.7892,-1.0000,0.8946
102647,0,parti,hearts,1.7137,2.0000,0.9284
102640,0,parti,bells,0.9901,1.0000,0.9950
102656,1,,,0.0000,0.0000,0.0000
102653,0,parti,hearts,1.8184,2.0000,0.9546
102642,0,ulti,leaves,3.7448,4.0000,0.9787
102659,1,,,0.0000,0.0000,0.0000
102657,0,ulti,leaves,1.5096,-8.0000,0.7925
102651,0,parti,acorns,0.9113,1.0000,0.9557
102661,0,parti,hearts,1.7410,-2.0000,0.9353
102655,0,parti,hearts,1.9931,-2.0000,0.9983
102664,0,ulti,acorns,3.1839,4.0000,0.9320
102663,0,ulti,acorns,3.3712,4.0000,0.9476
102658,0,ulti,acorns,3.6449,4.0000,0.9704
102667,1,,,0.0000,0.0000,0.0000
102654,0,ulti,acorns,3.5205,4.0000,0.9600
102669,1,,,0.0000,0.0000,0.0000
102670,1,,,0.0000,0.0000,0.0000
102668,0,ulti,bells,1.9227,-8.0000,0.8269
102646,0,ulti,bells,3.9857,4.0000,0.9988
102673,1,,,0.0000,0.0000,0.0000
102674,1,,,0.0000,0.0000,0.0000
102675,1,,,0.0000,0.0000,0.0000
102660,0,parti,bells,0.9749,1.0000,0.9875
102666,0,parti,hearts,1.7583,-2.0000,0.9396
102662,0,parti,hearts,1.8373,2.0000,0.9593
102676,0,ulti,hearts,2.7787,-16.0000,0.7824
102680,0,ulti,hearts,7.9992,8.0000,1.0000
102665,0,ulti,leaves,3.9008,4.0000,0.9917
102682,1,,,0.0000,0.0000,0.0000
102678,0,ulti,acorns,2.3151,4.0000,0.8596
102679,0,ulti,hearts,3.4780,-16.0000,0.8116
102672,0,parti,hearts,1.8808,2.0000,0.9702
102677,0,ulti,bells,3.9420,4.0000,0.9952
102687,1,,,0.0000,0.0000,0.0000
102686,0,ulti,hearts,6.9014,8.0000,0.9542
102689,1,,,0.0000,0.0000,0.0000
102688,0,ulti,hearts,7.8247,8.0000,0.9927
102691,1,,,0.0000,0.0000,0.0000
102685,0,parti,hearts,1.8430,-2.0000,0.9608
102693,1,,,0.0000,0.0000,0.0000
102681,0,ulti,leaves,2.9970,-8.0000,0.9164
102612,0,ulti,bells,3.9692,4.0000,0.9974
102696,1,,,0.0000,0.0000,0.0000
102684,0,parti,acorns,0.9998,1.0000,0.9999
102683,0,ulti,acorns,3.9987,4.0000,0.9999
102699,1,,,0.0000,0.0000,0.0000
102700,1,,,0.0000,0.0000,0.0000
